scope	status	symbol	expected_crc	expected_provider	actual
candidate-builtin	ok	filp_open	a4672b7d	vmlinux+__crc+__ksymtab	symvers=a4672b7d@vmlinux[line=2529];vmlinux=a4672b7d@__crc_filp_open[line=40140];ksymtab=1
candidate-builtin	ok	finish_wait	9c5bc552	vmlinux+__crc+__ksymtab	symvers=9c5bc552@vmlinux[line=5704];vmlinux=9c5bc552@__crc_finish_wait[line=40159];ksymtab=1
candidate-builtin	ok	flush_delayed_work	67fc6bf4	vmlinux+__crc+__ksymtab	symvers=67fc6bf4@vmlinux[line=6444];vmlinux=67fc6bf4@__crc_flush_delayed_work[line=40181];ksymtab=1
candidate-builtin	ok	flush_scheduled_work	00801678	vmlinux+__crc+__ksymtab	symvers=00801678@vmlinux[line=6324];vmlinux=00801678@__crc_flush_scheduled_work[line=40186];ksymtab=1
candidate-builtin	ok	free_irq	f20dabd8	vmlinux+__crc+__ksymtab	symvers=f20dabd8@vmlinux[line=3926];vmlinux=f20dabd8@__crc_free_irq[line=40205];ksymtab=1
candidate-builtin	ok	free_netdev	57c5e1a3	vmlinux+__crc+__ksymtab	symvers=57c5e1a3@vmlinux[line=349];vmlinux=57c5e1a3@__crc_free_netdev[line=40207];ksymtab=1
candidate-builtin	ok	gConEmiPhyBase	2a7ea152	vmlinux+__crc+__ksymtab	symvers=2a7ea152@vmlinux[line=6083];vmlinux=2a7ea152@__crc_gConEmiPhyBase[line=40305];ksymtab=1
candidate-builtin	ok	gConEmiSize	0be1ac80	vmlinux+__crc+__ksymtab	symvers=0be1ac80@vmlinux[line=7199];vmlinux=0be1ac80@__crc_gConEmiSize[line=40306];ksymtab=1
candidate-builtin	ok	genl_unregister_family	e9c9e46b	vmlinux+__crc+__ksymtab	symvers=e9c9e46b@vmlinux[line=6964];vmlinux=e9c9e46b@__crc_genl_unregister_family[line=40391];ksymtab=1
candidate-builtin	ok	genlmsg_put	0474745f	vmlinux+__crc+__ksymtab	symvers=0474745f@vmlinux[line=5940];vmlinux=0474745f@__crc_genlmsg_put[line=40394];ksymtab=1
candidate-builtin	ok	get_random_bytes	79aa04a2	vmlinux+__crc+__ksymtab	symvers=79aa04a2@vmlinux[line=788];vmlinux=79aa04a2@__crc_get_random_bytes[line=40441];ksymtab=1
candidate-builtin	ok	gpio_to_desc	7396895b	vmlinux+__crc+__ksymtab	symvers=7396895b@vmlinux[line=7724];vmlinux=7396895b@__crc_gpio_to_desc[line=40511];ksymtab=1
candidate-builtin	ok	gpiod_direction_output_raw	97594b43	vmlinux+__crc+__ksymtab	symvers=97594b43@vmlinux[line=445];vmlinux=97594b43@__crc_gpiod_direction_output_raw[line=40525];ksymtab=1
candidate-builtin	ok	gpiod_get_raw_value	52569d9c	vmlinux+__crc+__ksymtab	symvers=52569d9c@vmlinux[line=2159];vmlinux=52569d9c@__crc_gpiod_get_raw_value[line=40527];ksymtab=1
candidate-builtin	ok	gpiod_to_irq	315c4660	vmlinux+__crc+__ksymtab	symvers=315c4660@vmlinux[line=6835];vmlinux=315c4660@__crc_gpiod_to_irq[line=40539];ksymtab=1
candidate-builtin	ok	ieee80211_channel_to_frequency	a1425906	vmlinux+__crc+__ksymtab	symvers=a1425906@vmlinux[line=1429];vmlinux=a1425906@__crc_ieee80211_channel_to_frequency[line=40710];ksymtab=1
candidate-builtin	ok	ieee80211_frequency_to_channel	09c64fbd	vmlinux+__crc+__ksymtab	symvers=09c64fbd@vmlinux[line=2070];vmlinux=09c64fbd@__crc_ieee80211_frequency_to_channel[line=40713];ksymtab=1
candidate-builtin	ok	init_net	857c3b17	vmlinux+__crc+__ksymtab	symvers=857c3b17@vmlinux[line=437];vmlinux=857c3b17@__crc_init_net[line=40866];ksymtab=1
candidate-builtin	ok	init_timer_key	fa2bcf10	vmlinux+__crc+__ksymtab	symvers=fa2bcf10@vmlinux[line=838];vmlinux=fa2bcf10@__crc_init_timer_key[line=40873];ksymtab=1
candidate-builtin	ok	irq_of_parse_and_map	a668665f	vmlinux+__crc+__ksymtab	symvers=a668665f@vmlinux[line=6600];vmlinux=a668665f@__crc_irq_of_parse_and_map[line=41147];ksymtab=1
candidate-builtin	ok	irq_set_irq_wake	ce2840e7	vmlinux+__crc+__ksymtab	symvers=ce2840e7@vmlinux[line=3341];vmlinux=ce2840e7@__crc_irq_set_irq_wake[line=41156];ksymtab=1
candidate-builtin	ok	jiffies	7d11c268	vmlinux+__crc+__ksymtab	symvers=7d11c268@vmlinux[line=5030];vmlinux=7d11c268@__crc_jiffies[line=41228];ksymtab=1
candidate-builtin	ok	jiffies_to_msecs	37befc70	vmlinux+__crc+__ksymtab	symvers=37befc70@vmlinux[line=5345];vmlinux=37befc70@__crc_jiffies_to_msecs[line=41232];ksymtab=1
candidate-builtin	ok	kallsyms_lookup_name	e007de41	vmlinux+__crc+__ksymtab	symvers=e007de41@vmlinux[line=7434];vmlinux=e007de41@__crc_kallsyms_lookup_name[line=41236];ksymtab=1
candidate-builtin	ok	kfree	037a0cba	vmlinux+__crc+__ksymtab	symvers=037a0cba@vmlinux[line=7578];vmlinux=037a0cba@__crc_kfree[line=41317];ksymtab=1
candidate-builtin	ok	kfree_skb	af618c32	vmlinux+__crc+__ksymtab	symvers=af618c32@vmlinux[line=318];vmlinux=af618c32@__crc_kfree_skb[line=41320];ksymtab=1
candidate-builtin	ok	kmalloc_caches	1fb5f32a	vmlinux+__crc+__ksymtab	symvers=1fb5f32a@vmlinux[line=2699];vmlinux=1fb5f32a@__crc_kmalloc_caches[line=41357];ksymtab=1
candidate-builtin	ok	kmalloc_order_trace	a202a8e5	vmlinux+__crc+__ksymtab	symvers=a202a8e5@vmlinux[line=6770];vmlinux=a202a8e5@__crc_kmalloc_order_trace[line=41360];ksymtab=1
candidate-builtin	ok	kmem_cache_alloc_trace	f90a9e8d	vmlinux+__crc+__ksymtab	symvers=f90a9e8d@vmlinux[line=3749];vmlinux=f90a9e8d@__crc_kmem_cache_alloc_trace[line=41362];ksymtab=1
candidate-builtin	ok	kstrtoint	373db350	vmlinux+__crc+__ksymtab	symvers=373db350@vmlinux[line=7564];vmlinux=373db350@__crc_kstrtoint[line=41396];ksymtab=1
candidate-builtin	ok	kstrtoll	1b17e06c	vmlinux+__crc+__ksymtab	symvers=1b17e06c@vmlinux[line=25];vmlinux=1b17e06c@__crc_kstrtoll[line=41399];ksymtab=1
candidate-builtin	ok	kstrtou16	5ac15bae	vmlinux+__crc+__ksymtab	symvers=5ac15bae@vmlinux[line=1733];vmlinux=5ac15bae@__crc_kstrtou16[line=41405];ksymtab=1
candidate-builtin	ok	kstrtou8	5a5a94a6	vmlinux+__crc+__ksymtab	symvers=5a5a94a6@vmlinux[line=1474];vmlinux=5a5a94a6@__crc_kstrtou8[line=41407];ksymtab=1
candidate-builtin	ok	kstrtouint	a46f2f1b	vmlinux+__crc+__ksymtab	symvers=a46f2f1b@vmlinux[line=2032];vmlinux=a46f2f1b@__crc_kstrtouint[line=41409];ksymtab=1
candidate-builtin	ok	kthread_create_on_node	f3991a9a	vmlinux+__crc+__ksymtab	symvers=f3991a9a@vmlinux[line=7691];vmlinux=f3991a9a@__crc_kthread_create_on_node[line=41415];ksymtab=1
candidate-builtin	ok	kthread_should_stop	b3f7646e	vmlinux+__crc+__ksymtab	symvers=b3f7646e@vmlinux[line=5606];vmlinux=b3f7646e@__crc_kthread_should_stop[line=41417];ksymtab=1
candidate-builtin	ok	kthread_stop	b86c787a	vmlinux+__crc+__ksymtab	symvers=b86c787a@vmlinux[line=3555];vmlinux=b86c787a@__crc_kthread_stop[line=41418];ksymtab=1
candidate-builtin	ok	ktime_get	c87c1f84	vmlinux+__crc+__ksymtab	symvers=c87c1f84@vmlinux[line=4659];vmlinux=c87c1f84@__crc_ktime_get[line=41421];ksymtab=1
candidate-builtin	ok	ktime_get_with_offset	e4689576	vmlinux+__crc+__ksymtab	symvers=e4689576@vmlinux[line=2896];vmlinux=e4689576@__crc_ktime_get_with_offset[line=41425];ksymtab=1
candidate-builtin	ok	kvfree	7aa1756e	vmlinux+__crc+__ksymtab	symvers=7aa1756e@vmlinux[line=4836];vmlinux=7aa1756e@__crc_kvfree[line=41428];ksymtab=1
candidate-builtin	ok	local_clock	262f20a8	vmlinux+__crc+__ksymtab	symvers=262f20a8@vmlinux[line=4127];vmlinux=262f20a8@__crc_local_clock[line=41488];ksymtab=1
candidate-builtin	ok	memcmp	449ad0a7	vmlinux+__crc+__ksymtab	symvers=449ad0a7@vmlinux[line=2221];vmlinux=449ad0a7@__crc_memcmp[line=41598];ksymtab=1
candidate-builtin	ok	memcpy	4829a47e	vmlinux+__crc+__ksymtab	symvers=4829a47e@vmlinux[line=1294];vmlinux=4829a47e@__crc_memcpy[line=41599];ksymtab=1
candidate-builtin	ok	memset	dcb764ad	vmlinux+__crc+__ksymtab	symvers=dcb764ad@vmlinux[line=951];vmlinux=dcb764ad@__crc_memset[line=41621];ksymtab=1
candidate-builtin	ok	memstart_addr	f8e398fc	vmlinux+__crc+__ksymtab	symvers=f8e398fc@vmlinux[line=608];vmlinux=f8e398fc@__crc_memstart_addr[line=41622];ksymtab=1
candidate-builtin	ok	mod_timer	c8fd727e	vmlinux+__crc+__ksymtab	symvers=c8fd727e@vmlinux[line=2372];vmlinux=c8fd727e@__crc_mod_timer[line=41745];ksymtab=1
candidate-builtin	ok	module_layout	a415c974	vmlinux+__crc+__ksymtab	symvers=a415c974@vmlinux[line=1999];vmlinux=a415c974@__crc_module_layout[line=41750];ksymtab=1
candidate-builtin	ok	msecs_to_jiffies	3bd1b1f6	vmlinux+__crc+__ksymtab	symvers=3bd1b1f6@vmlinux[line=7193];vmlinux=3bd1b1f6@__crc_msecs_to_jiffies[line=41785];ksymtab=1
candidate-builtin	ok	msleep	f9a482f9	vmlinux+__crc+__ksymtab	symvers=f9a482f9@vmlinux[line=763];vmlinux=f9a482f9@__crc_msleep[line=41786];ksymtab=1
candidate-builtin	ok	mt_ppm_sysboost_core	763797e4	vmlinux+__crc+__ksymtab	symvers=763797e4@vmlinux[line=6878];vmlinux=763797e4@__crc_mt_ppm_sysboost_core[line=41890];ksymtab=1
candidate-builtin	ok	mt_ppm_sysboost_freq	b80032a6	vmlinux+__crc+__ksymtab	symvers=b80032a6@vmlinux[line=1038];vmlinux=b80032a6@__crc_mt_ppm_sysboost_freq[line=41891];ksymtab=1
candidate-builtin	ok	mtk_btif_exp_rx_has_pending_data	93263291	vmlinux+__crc+__ksymtab	symvers=93263291@vmlinux[line=258];vmlinux=93263291@__crc_mtk_btif_exp_rx_has_pending_data[line=41960];ksymtab=1
candidate-builtin	ok	mtk_btif_exp_rx_thread_get	69c68087	vmlinux+__crc+__ksymtab	symvers=69c68087@vmlinux[line=6692];vmlinux=69c68087@__crc_mtk_btif_exp_rx_thread_get[line=41961];ksymtab=1
candidate-builtin	ok	mtk_btif_exp_tx_has_pending_data	08f6325f	vmlinux+__crc+__ksymtab	symvers=08f6325f@vmlinux[line=257];vmlinux=08f6325f@__crc_mtk_btif_exp_tx_has_pending_data[line=41962];ksymtab=1
candidate-builtin	ok	mtk_conn_md_bridge_reg	a6c3da51	vmlinux+__crc+__ksymtab	symvers=a6c3da51@vmlinux[line=512];vmlinux=a6c3da51@__crc_mtk_conn_md_bridge_reg[line=41964];ksymtab=1
candidate-builtin	ok	mtk_conn_md_bridge_send_msg	bfa16e12	vmlinux+__crc+__ksymtab	symvers=bfa16e12@vmlinux[line=1262];vmlinux=bfa16e12@__crc_mtk_conn_md_bridge_send_msg[line=41965];ksymtab=1
candidate-builtin	ok	mtk_conn_md_bridge_unreg	0b5cc9fd	vmlinux+__crc+__ksymtab	symvers=0b5cc9fd@vmlinux[line=5280];vmlinux=0b5cc9fd@__crc_mtk_conn_md_bridge_unreg[line=41966];ksymtab=1
candidate-builtin	ok	mtk_wcn_btif_close	05b602b4	vmlinux+__crc+__ksymtab	symvers=05b602b4@vmlinux[line=7439];vmlinux=05b602b4@__crc_mtk_wcn_btif_close[line=42075];ksymtab=1
candidate-builtin	ok	mtk_wcn_btif_dbg_ctrl	d53a2b76	vmlinux+__crc+__ksymtab	symvers=d53a2b76@vmlinux[line=7313];vmlinux=d53a2b76@__crc_mtk_wcn_btif_dbg_ctrl[line=42076];ksymtab=1
candidate-builtin	ok	mtk_wcn_btif_dpidle_ctrl	46b43888	vmlinux+__crc+__ksymtab	symvers=46b43888@vmlinux[line=3287];vmlinux=46b43888@__crc_mtk_wcn_btif_dpidle_ctrl[line=42077];ksymtab=1
candidate-builtin	ok	mtk_wcn_btif_loopback_ctrl	6b43ca3c	vmlinux+__crc+__ksymtab	symvers=6b43ca3c@vmlinux[line=3290];vmlinux=6b43ca3c@__crc_mtk_wcn_btif_loopback_ctrl[line=42078];ksymtab=1
candidate-builtin	ok	mtk_wcn_btif_open	b32f99b1	vmlinux+__crc+__ksymtab	symvers=b32f99b1@vmlinux[line=6336];vmlinux=b32f99b1@__crc_mtk_wcn_btif_open[line=42079];ksymtab=1
candidate-builtin	ok	mtk_wcn_btif_parser_wmt_evt	e9a009d3	vmlinux+__crc+__ksymtab	symvers=e9a009d3@vmlinux[line=6715];vmlinux=e9a009d3@__crc_mtk_wcn_btif_parser_wmt_evt[line=42080];ksymtab=1
candidate-builtin	ok	mtk_wcn_btif_rx_cb_register	53980935	vmlinux+__crc+__ksymtab	symvers=53980935@vmlinux[line=876];vmlinux=53980935@__crc_mtk_wcn_btif_rx_cb_register[line=42081];ksymtab=1
candidate-builtin	ok	mtk_wcn_btif_wakeup_consys	30b59ea8	vmlinux+__crc+__ksymtab	symvers=30b59ea8@vmlinux[line=747];vmlinux=30b59ea8@__crc_mtk_wcn_btif_wakeup_consys[line=42082];ksymtab=1
candidate-builtin	ok	mtk_wcn_btif_write	281ca2ad	vmlinux+__crc+__ksymtab	symvers=281ca2ad@vmlinux[line=5403];vmlinux=281ca2ad@__crc_mtk_wcn_btif_write[line=42083];ksymtab=1
candidate-builtin	ok	mtk_wcn_cmb_sdio_pm_cb	ccf21e34	vmlinux+__crc+__ksymtab	symvers=ccf21e34@vmlinux[line=568];vmlinux=ccf21e34@__crc_mtk_wcn_cmb_sdio_pm_cb[line=42084];ksymtab=1
candidate-builtin	ok	mtk_wcn_cmb_sdio_pm_data	21c68dad	vmlinux+__crc+__ksymtab	symvers=21c68dad@vmlinux[line=2422];vmlinux=21c68dad@__crc_mtk_wcn_cmb_sdio_pm_data[line=42085];ksymtab=1
candidate-builtin	ok	mutex_lock	14d04636	vmlinux+__crc+__ksymtab	symvers=14d04636@vmlinux[line=4882];vmlinux=14d04636@__crc_mutex_lock[line=42097];ksymtab=1
candidate-builtin	ok	mutex_lock_killable	0f584cfa	vmlinux+__crc+__ksymtab	symvers=0f584cfa@vmlinux[line=2869];vmlinux=0f584cfa@__crc_mutex_lock_killable[line=42099];ksymtab=1
candidate-builtin	ok	mutex_trylock	509aa448	vmlinux+__crc+__ksymtab	symvers=509aa448@vmlinux[line=5870];vmlinux=509aa448@__crc_mutex_trylock[line=42100];ksymtab=1
candidate-builtin	ok	mutex_unlock	3a2ec81b	vmlinux+__crc+__ksymtab	symvers=3a2ec81b@vmlinux[line=3016];vmlinux=3a2ec81b@__crc_mutex_unlock[line=42101];ksymtab=1
candidate-builtin	ok	n_tty_ioctl_helper	cd8f536b	vmlinux+__crc+__ksymtab	symvers=cd8f536b@vmlinux[line=295];vmlinux=cd8f536b@__crc_n_tty_ioctl_helper[line=42104];ksymtab=1
candidate-builtin	ok	netif_carrier_off	fee34439	vmlinux+__crc+__ksymtab	symvers=fee34439@vmlinux[line=2498];vmlinux=fee34439@__crc_netif_carrier_off[line=42200];ksymtab=1
candidate-builtin	ok	netif_carrier_on	c232856f	vmlinux+__crc+__ksymtab	symvers=c232856f@vmlinux[line=3698];vmlinux=c232856f@__crc_netif_carrier_on[line=42201];ksymtab=1
candidate-builtin	ok	netif_rx	4c62fa22	vmlinux+__crc+__ksymtab	symvers=4c62fa22@vmlinux[line=6108];vmlinux=4c62fa22@__crc_netif_rx[line=42208];ksymtab=1
candidate-builtin	ok	netif_rx_ni	6bdb5cb8	vmlinux+__crc+__ksymtab	symvers=6bdb5cb8@vmlinux[line=6064];vmlinux=6bdb5cb8@__crc_netif_rx_ni[line=42209];ksymtab=1
candidate-builtin	ok	netif_wake_subqueue	5e114ed7	vmlinux+__crc+__ksymtab	symvers=5e114ed7@vmlinux[line=64];vmlinux=5e114ed7@__crc_netif_wake_subqueue[line=42217];ksymtab=1
candidate-builtin	ok	netlink_kernel_release	5ac23211	vmlinux+__crc+__ksymtab	symvers=5ac23211@vmlinux[line=2494];vmlinux=5ac23211@__crc_netlink_kernel_release[line=42225];ksymtab=1
candidate-builtin	ok	netlink_unicast	4c1d8330	vmlinux+__crc+__ksymtab	symvers=4c1d8330@vmlinux[line=2875];vmlinux=4c1d8330@__crc_netlink_unicast[line=42232];ksymtab=1
candidate-builtin	ok	nla_parse	4f391d0e	vmlinux+__crc+__ksymtab	symvers=4f391d0e@vmlinux[line=5015];vmlinux=4f391d0e@__crc_nla_parse[line=42420];ksymtab=1
candidate-builtin	ok	nla_put	d9f801b4	vmlinux+__crc+__ksymtab	symvers=d9f801b4@vmlinux[line=985];vmlinux=d9f801b4@__crc_nla_put[line=42422];ksymtab=1
candidate-builtin	ok	nla_put_nohdr	62515ab9	vmlinux+__crc+__ksymtab	symvers=62515ab9@vmlinux[line=2420];vmlinux=62515ab9@__crc_nla_put_nohdr[line=42423];ksymtab=1
candidate-builtin	ok	ns_to_timespec	0f4c91ed	vmlinux+__crc+__ksymtab	symvers=0f4c91ed@vmlinux[line=1965];vmlinux=0f4c91ed@__crc_ns_to_timespec[line=42451];ksymtab=1
candidate-builtin	ok	of_find_compatible_node	3ac9612c	vmlinux+__crc+__ksymtab	symvers=3ac9612c@vmlinux[line=6540];vmlinux=3ac9612c@__crc_of_find_compatible_node[line=42485];ksymtab=1
candidate-builtin	ok	of_get_address	3162416e	vmlinux+__crc+__ksymtab	symvers=3162416e@vmlinux[line=6222];vmlinux=3162416e@__crc_of_get_address[line=42498];ksymtab=1
candidate-builtin	ok	of_get_child_by_name	98727880	vmlinux+__crc+__ksymtab	symvers=98727880@vmlinux[line=388];vmlinux=98727880@__crc_of_get_child_by_name[line=42499];ksymtab=1
candidate-builtin	ok	of_get_named_gpio_flags	b03360d3	vmlinux+__crc+__ksymtab	symvers=b03360d3@vmlinux[line=100];vmlinux=b03360d3@__crc_of_get_named_gpio_flags[line=42504];ksymtab=1
candidate-builtin	ok	of_iomap	67437af2	vmlinux+__crc+__ksymtab	symvers=67437af2@vmlinux[line=7524];vmlinux=67437af2@__crc_of_iomap[line=42525];ksymtab=1
candidate-builtin	ok	of_match_node	409fa072	vmlinux+__crc+__ksymtab	symvers=409fa072@vmlinux[line=6882];vmlinux=409fa072@__crc_of_match_node[line=42532];ksymtab=1
candidate-builtin	ok	of_parse_phandle	5b08e049	vmlinux+__crc+__ksymtab	symvers=5b08e049@vmlinux[line=7392];vmlinux=5b08e049@__crc_of_parse_phandle[line=42537];ksymtab=1
candidate-builtin	ok	of_property_read_u32_array	47007bd6	vmlinux+__crc+__ksymtab	symvers=47007bd6@vmlinux[line=7386];vmlinux=47007bd6@__crc_of_property_read_u32_array[line=42551];ksymtab=1
candidate-builtin	ok	param_ops_uint	149c7752	vmlinux+__crc+__ksymtab	symvers=149c7752@vmlinux[line=406];vmlinux=149c7752@__crc_param_ops_uint[line=42651];ksymtab=1
candidate-builtin	ok	pinctrl_lookup_state	5c2d2fe3	vmlinux+__crc+__ksymtab	symvers=5c2d2fe3@vmlinux[line=2328];vmlinux=5c2d2fe3@__crc_pinctrl_lookup_state[line=42725];ksymtab=1
candidate-builtin	ok	pinctrl_select_state	69a25c91	vmlinux+__crc+__ksymtab	symvers=69a25c91@vmlinux[line=6204];vmlinux=69a25c91@__crc_pinctrl_select_state[line=42733];ksymtab=1
candidate-builtin	ok	platform_driver_unregister	3c472de1	vmlinux+__crc+__ksymtab	symvers=3c472de1@vmlinux[line=4067];vmlinux=3c472de1@__crc_platform_driver_unregister[line=42780];ksymtab=1
candidate-builtin	ok	prepare_to_wait_event	cb128141	vmlinux+__crc+__ksymtab	symvers=cb128141@vmlinux[line=3056];vmlinux=cb128141@__crc_prepare_to_wait_event[line=42881];ksymtab=1
candidate-builtin	ok	printk	27e1a049	vmlinux+__crc+__ksymtab	symvers=27e1a049@vmlinux[line=4046];vmlinux=27e1a049@__crc_printk[line=42886];ksymtab=1
candidate-builtin	ok	proc_create_data	728c0d38	vmlinux+__crc+__ksymtab	symvers=728c0d38@vmlinux[line=3978];vmlinux=728c0d38@__crc_proc_create_data[line=42894];ksymtab=1
candidate-builtin	ok	proc_mkdir	1ea896a0	vmlinux+__crc+__ksymtab	symvers=1ea896a0@vmlinux[line=5037];vmlinux=1ea896a0@__crc_proc_mkdir[line=42904];ksymtab=1
candidate-builtin	ok	proc_remove	71981028	vmlinux+__crc+__ksymtab	symvers=71981028@vmlinux[line=6374];vmlinux=71981028@__crc_proc_remove[line=42907];ksymtab=1
candidate-builtin	ok	proc_set_user	be65e5d0	vmlinux+__crc+__ksymtab	symvers=be65e5d0@vmlinux[line=6428];vmlinux=be65e5d0@__crc_proc_set_user[line=42909];ksymtab=1
candidate-builtin	ok	queue_delayed_work_on	53f01b6b	vmlinux+__crc+__ksymtab	symvers=53f01b6b@vmlinux[line=4556];vmlinux=53f01b6b@__crc_queue_delayed_work_on[line=42973];ksymtab=1
candidate-builtin	ok	queue_work_on	2e0d2f7f	vmlinux+__crc+__ksymtab	symvers=2e0d2f7f@vmlinux[line=389];vmlinux=2e0d2f7f@__crc_queue_work_on[line=42975];ksymtab=1
candidate-builtin	ok	register_chrdev_region	d8e484f0	vmlinux+__crc+__ksymtab	symvers=d8e484f0@vmlinux[line=6785];vmlinux=d8e484f0@__crc_register_chrdev_region[line=43069];ksymtab=1
candidate-builtin	ok	register_inetaddr_notifier	f68285c0	vmlinux+__crc+__ksymtab	symvers=f68285c0@vmlinux[line=7205];vmlinux=f68285c0@__crc_register_inetaddr_notifier[line=43079];ksymtab=1
candidate-builtin	ok	register_netdev	3918cc29	vmlinux+__crc+__ksymtab	symvers=3918cc29@vmlinux[line=4832];vmlinux=3918cc29@__crc_register_netdev[line=43088];ksymtab=1
candidate-builtin	ok	regulator_disable	e7ad3055	vmlinux+__crc+__ksymtab	symvers=e7ad3055@vmlinux[line=4050];vmlinux=e7ad3055@__crc_regulator_disable[line=43166];ksymtab=1
candidate-builtin	ok	regulator_enable	d2558380	vmlinux+__crc+__ksymtab	symvers=d2558380@vmlinux[line=1390];vmlinux=d2558380@__crc_regulator_enable[line=43169];ksymtab=1
candidate-builtin	ok	regulator_get	9420fdd9	vmlinux+__crc+__ksymtab	symvers=9420fdd9@vmlinux[line=800];vmlinux=9420fdd9@__crc_regulator_get[line=43172];ksymtab=1
candidate-builtin	ok	regulator_set_voltage	a7f75ca7	vmlinux+__crc+__ksymtab	symvers=a7f75ca7@vmlinux[line=453];vmlinux=a7f75ca7@__crc_regulator_set_voltage[line=43208];ksymtab=1
candidate-builtin	ok	release_firmware	20f5908c	vmlinux+__crc+__ksymtab	symvers=20f5908c@vmlinux[line=5341];vmlinux=20f5908c@__crc_release_firmware[line=43221];ksymtab=1
candidate-builtin	ok	remap_pfn_range	456f8f98	vmlinux+__crc+__ksymtab	symvers=456f8f98@vmlinux[line=818];vmlinux=456f8f98@__crc_remap_pfn_range[line=43225];ksymtab=1
candidate-builtin	ok	remove_proc_entry	2318d172	vmlinux+__crc+__ksymtab	symvers=2318d172@vmlinux[line=5985];vmlinux=2318d172@__crc_remove_proc_entry[line=43231];ksymtab=1
candidate-builtin	ok	remove_proc_subtree	00e82751	vmlinux+__crc+__ksymtab	symvers=00e82751@vmlinux[line=2051];vmlinux=00e82751@__crc_remove_proc_subtree[line=43232];ksymtab=1
candidate-builtin	ok	request_firmware	f474ce68	vmlinux+__crc+__ksymtab	symvers=f474ce68@vmlinux[line=6];vmlinux=f474ce68@__crc_request_firmware[line=43238];ksymtab=1
candidate-builtin	ok	request_threaded_irq	d6b8e852	vmlinux+__crc+__ksymtab	symvers=d6b8e852@vmlinux[line=4333];vmlinux=d6b8e852@__crc_request_threaded_irq[line=43246];ksymtab=1
candidate-builtin	ok	rtc_gpio_enable_32k	317fb636	vmlinux+__crc+__ksymtab	symvers=317fb636@vmlinux[line=1067];vmlinux=317fb636@__crc_rtc_gpio_enable_32k[line=43360];ksymtab=1
candidate-builtin	ok	rtc_time64_to_tm	356461c8	vmlinux+__crc+__ksymtab	symvers=356461c8@vmlinux[line=4857];vmlinux=356461c8@__crc_rtc_time64_to_tm[line=43376];ksymtab=1
candidate-builtin	ok	sched_clock	3a26ed11	vmlinux+__crc+__ksymtab	symvers=3a26ed11@vmlinux[line=4963];vmlinux=3a26ed11@__crc_sched_clock[line=43418];ksymtab=1
candidate-builtin	ok	sched_setscheduler	795ff2cd	vmlinux+__crc+__ksymtab	symvers=795ff2cd@vmlinux[line=4489];vmlinux=795ff2cd@__crc_sched_setscheduler[line=43427];ksymtab=1
candidate-builtin	ok	schedule	01000e51	vmlinux+__crc+__ksymtab	symvers=01000e51@vmlinux[line=4589];vmlinux=01000e51@__crc_schedule[line=43430];ksymtab=1
candidate-builtin	ok	schedule_timeout	d62c833f	vmlinux+__crc+__ksymtab	symvers=d62c833f@vmlinux[line=4743];vmlinux=d62c833f@__crc_schedule_timeout[line=43433];ksymtab=1
candidate-builtin	ok	scnprintf	4ca9669f	vmlinux+__crc+__ksymtab	symvers=4ca9669f@vmlinux[line=3850];vmlinux=4ca9669f@__crc_scnprintf[line=43439];ksymtab=1
candidate-builtin	ok	sdio_claim_host	23021547	vmlinux+__crc+__ksymtab	symvers=23021547@vmlinux[line=1048];vmlinux=23021547@__crc_sdio_claim_host[line=43551];ksymtab=1
candidate-builtin	ok	sdio_claim_irq	78d9ebec	vmlinux+__crc+__ksymtab	symvers=78d9ebec@vmlinux[line=3661];vmlinux=78d9ebec@__crc_sdio_claim_irq[line=43552];ksymtab=1
candidate-builtin	ok	sdio_disable_func	9a6663ee	vmlinux+__crc+__ksymtab	symvers=9a6663ee@vmlinux[line=6731];vmlinux=9a6663ee@__crc_sdio_disable_func[line=43553];ksymtab=1
candidate-builtin	ok	sdio_enable_func	a8637e3f	vmlinux+__crc+__ksymtab	symvers=a8637e3f@vmlinux[line=6634];vmlinux=a8637e3f@__crc_sdio_enable_func[line=43554];ksymtab=1
candidate-builtin	ok	sdio_f0_readb	7a8d6e81	vmlinux+__crc+__ksymtab	symvers=7a8d6e81@vmlinux[line=6023];vmlinux=7a8d6e81@__crc_sdio_f0_readb[line=43555];ksymtab=1
candidate-builtin	ok	sdio_f0_writeb	80077d0a	vmlinux+__crc+__ksymtab	symvers=80077d0a@vmlinux[line=1199];vmlinux=80077d0a@__crc_sdio_f0_writeb[line=43556];ksymtab=1
candidate-builtin	ok	sdio_get_host_pm_caps	52dae2d5	vmlinux+__crc+__ksymtab	symvers=52dae2d5@vmlinux[line=6384];vmlinux=52dae2d5@__crc_sdio_get_host_pm_caps[line=43557];ksymtab=1
candidate-builtin	ok	sdio_readb	319a11c6	vmlinux+__crc+__ksymtab	symvers=319a11c6@vmlinux[line=4417];vmlinux=319a11c6@__crc_sdio_readb[line=43560];ksymtab=1
candidate-builtin	ok	sdio_readl	6e0f6649	vmlinux+__crc+__ksymtab	symvers=6e0f6649@vmlinux[line=4413];vmlinux=6e0f6649@__crc_sdio_readl[line=43562];ksymtab=1
